date,FUTU__load_f_scaled,FUTU__wind_f_scaled,FUTU__solar_f_scaled,CONS__wd_sin,CONS__wd_cos,CONS__ts_age,TARG__target_scaled
2018-12-28 03:00:00,-0.8556432191926856,-0.9379031124821676,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.5180078308925448
2018-12-28 04:00:00,-0.8974222241091985,-0.9445858758964158,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.5220859873798545
2018-12-28 05:00:00,-0.7804410103429625,-0.955723814920163,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.5058659961808543
2018-12-28 06:00:00,-0.4484878258244879,-0.9668617539439102,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.48538247292374287
2018-12-28 07:00:00,0.057417942800921974,-0.9757721051629078,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.38398433388565717
2018-12-28 08:00:00,0.7000550002440101,-0.9802272807724066,-0.6087519932471425,-0.433884,-0.900969,1.3862943611198906,-0.3580323903953867
2018-12-28 09:00:00,0.8269112515359673,-0.9802272807724066,-0.5157292600117884,-0.433884,-0.900969,1.3862943611198906,-0.32892902684471487
2018-12-28 10:00:00,0.8884403315039225,-0.9824548685771561,-0.37012846016514733,-0.433884,-0.900969,1.3862943611198906,-0.3254997025335981
2018-12-28 11:00:00,0.8831230036054573,-0.9824548685771561,-0.26598344360817483,-0.433884,-0.900969,1.3862943611198906,-0.3525638994486779
2018-12-28 12:00:00,0.8496997996722471,-0.9846824563819055,-0.23969441030253133,-0.433884,-0.900969,1.3862943611198906,-0.33829029870793176
2018-12-28 13:00:00,0.7539878974998722,-0.986910044186655,-0.2771057269297933,-0.433884,-0.900969,1.3862943611198906,-0.3636861508425724
2018-12-28 14:00:00,0.5952276788171235,-0.9824548685771561,-0.38933967681157916,-0.433884,-0.900969,1.3862943611198906,-0.3685058449698632
2018-12-28 15:00:00,0.5557275287142386,-0.9646341661391606,-0.4934846933685516,-0.433884,-0.900969,1.3862943611198906,-0.38046230411075216
2018-12-28 16:00:00,0.5899103509186582,-0.9423582880916664,-0.5956074765943208,-0.433884,-0.900969,1.3862943611198906,-0.355807883545768
2018-12-28 17:00:00,0.9978253625580652,-0.9200824100441722,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.337085410532884
2018-12-28 18:00:00,1.1330374148333249,-0.9000341198014273,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.317343318845429
2018-12-28 19:00:00,0.8527382727570844,-0.8866685929729308,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.3287436866306882
2018-12-28 20:00:00,0.5093908141704698,-0.8888961807776803,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.35590058900955623
2018-12-28 21:00:00,0.23592823653511313,-0.8955789441919285,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.41234615979634787
2018-12-28 22:00:00,0.15692793632934343,-0.8978065319966779,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.32299715000616447
2018-12-28 23:00:00,0.27694762318041666,-0.9000341198014273,-0.6107742265783459,-0.433884,-0.900969,1.3862943611198906,-0.357105477184604
2018-12-29 00:00:00,-0.1529963183240608,-0.8176133710256986,-0.6107742265783459,-0.974928,-0.222521,1.6094379124341003,-0.4421909549166762
2018-12-29 01:00:00,-0.31251615527801885,-0.7953374929782044,-0.6107742265783459,-0.974928,-0.222521,1.6094379124341003,-0.49585592749821933
2018-12-29 02:00:00,-0.6110461358632833,-0.7596960881022136,-0.6107742265783459,-0.974928,-0.222521,1.6094379124341003,-0.5143930602970767
